Text_Name	Text_Type	Year	Left	Drittletztes_Wort	Vorletztes_Wort	LetztesWort	Key	Right	Compound	Lemma	Base_Verb	Period	Century	Determiner	Prep_V_ung	Adj	Genitive	Prefix	Syntagma
text_name stifter_steine01_1853	text_texttype Belletristik	1853	:  Sitte ihren Angehörigen eine kleine	Angehörigen	eine	kleine	Erinnerung	 zu/zu bringen/bringen ./. Dieſer/diese Eigenheiten/Eigenheit willen/		Erinnerung	erinnern	18(5|6|7|8|9).	18..	u		klein		er	
text_name justi_velazquez01_1888	text_texttype Wissenschaft	1888	: dass die Stadt Rom sich diese kostbaren	sich	diese	kostbaren	Erinnerungen	 und/und Reliquien/Reliquie entführen/entführen liess/lassen ?/? C./		Erinnerung	erinnern	18(5|6|7|8|9).	18..	dies		kostbar		er	
text_name blumenbach_anatomie_1815	text_texttype Wissenschaft	1815	: se letztre Anwendung habe ich meine	habe	ich	meine	Erinnerungen	 dagegen/dagegen schon/schon in/in der/d dritten/dritt Ausg/Ausg ./. d		Erinnerung	erinnern	18(0|1|2|3|4).	18..	gen			pre	er	
text_name littrow_weltsystem03_1836	text_texttype Gebrauchsliteratur	1836	: d Beſchreibung derſelben ohne meine	derſelben	ohne	meine	Erinnerung	 bemerkt/bemerken haben/haben wird/werden ,/, weder/weder in/in ihrer/		Erinnerung	erinnern	18(0|1|2|3|4).	18..	gen			pre	er	
text_name littrow_weltsystem03_1836	text_texttype Gebrauchsliteratur	1836	: nnen , da es , wie man ohne meine	man	ohne	meine	Erinnerung	 bemerken/bemerken wird/werden ,/, gleichviel/gleichviel iſt/sein ,/,		Erinnerung	erinnern	18(0|1|2|3|4).	18..	gen			pre	er	
text_name obrecht_secreta_1617	text_texttype Gebrauchsliteratur	1617	: diese anders nichts als ein ſchlechte	als	ein	ſchlechte	Erjnnerung	 iſt/sein ./. 57/57 58/58 59/59 Wir/wir zweiffeln/zweifeln aber/aber 		Erinnerung	erinnern	16(0|1|2|3|4).	16..	u		schlecht		er	
text_name arends_exter_1708	text_texttype Gebrauchsliteratur	1708	:  ſelbſt aber gewoͤhnete mit ſeinen	gewoͤhnete	mit	ſeinen	Erinnerungen	 das/d Geſinde/Gesinde dahin/dahin /// daß/daß ſie/sie auch/auch g		Erinnerung	erinnern	17(0|1|2|3|4).	17..	gen			pre	er	
text_name spener_bedencken04_1702	text_texttype Gebrauchsliteratur	1715	: euchtung machen laſſen . Dieſe ſtaͤte	.	Dieſe	ſtaͤte	erinnerungen	 koͤnnen/können ohne/ohne frucht/Frucht nicht/nicht abgehen/abgehen 		Erinnerung	erinnern	17(0|1|2|3|4).	17..	dies				er	
text_name ferdinand_copia_1621	text_texttype Gebrauchsliteratur	1621	: : vnd Fürsten beschehene Trewhertzige	Fürsten	beschehene	Trewhertzige	Erinnerung	 :/: vnd/und vermahnungen/Vermahnung /// sondern/sondern auch/auch ///		Erinnerung	erinnern	16(0|1|2|3|4).	16..			treuherzig		er	
text_name wienbarg_feldzuege_1834	text_texttype Wissenschaft	1834	: unendlichen exaltirten Hoffnungen und	exaltirten	Hoffnungen	und	Erinnerungen	 gleichſam/gleichsam im/im Schlafe/Schlaf reden/reden ,/, daß/daß d		Erinnerung	erinnern	18(0|1|2|3|4).	18..	gen			pre	er	
text_name goethe_wahlverw01_1809	text_texttype Belletristik	1809	: cht an lebhafter und vergnuͤglicher	lebhafter	und	vergnuͤglicher	Erinnerung	 vergangener/vergangen Tage/Tag ,/, woran/woran Charlotte/Charlotte wo		Erinnerung	erinnern	18(0|1|2|3|4).	18..			vergnüglich		er	
text_name mosen_galerie_1844	text_texttype Gebrauchsliteratur	1844	: . Was für schöne Frauenleiber , von	Frauenleiber	0	von	Erinnerung	 und/und Sünde/Sünde belastet/belasten ,/, sind/sein hier/hier verzw		Erinnerung	erinnern	18(0|1|2|3|4).	18..					er	
text_name purmann_feldscher_1680	text_texttype Wissenschaft	1680	: en Kranckheit ſind vornemblich	Kranckheit	ſind	vornemblich	Erkaltung	 des/d Magens/Magen /// von/von kaͤltenden/kältend Speiſen/Speise u		Erkaltung	erkalten	16(5|6|7|8|9).	16..				post	er	
text_name obrecht_secreta_1617	text_texttype Gebrauchsliteratur	1617	: d ſchweren Zinßbahren Schulden  mit	Zinßbahren	Schulden	mit	Erkauffung	 allerhand/allerhand Landguͤter/Landgut /// ꝛc/et_cetera befuͤrder		Erkaufung	erkaufen	16(0|1|2|3|4).	16..		mit		post	er	
text_name carus_zoologie_1872	text_texttype Gebrauchsliteratur	1872	: ger Vergleichung mit Bezug auf die	Bezug	auf	die	Wiedererkennung	 und/und Reconſtruction/Rekonstruktion ſelbſt/selbst nur/nur bruch�	y	Erkennung	erkennen	18(5|6|7|8|9).	18..	b				er	
text_name olearius_reise_1647	text_texttype Belletristik	1647	:  uͤbung jhrer manier zu beten  in	zu	beten	in	erkennung	 der/d Heiligen/Heilige ;/; fuͤr/für dero/die Bilder/Bild ſich/sich		Erkennung	erkennen	16(0|1|2|3|4).	16..		in		post	er	
text_name euler_rechenkunst01_1738	text_texttype Wissenschaft	1738	: nung der Bruͤche leicht verſtehen ; zu	verſtehen	;	zu	Erkennung	 des/d Werths/Wert oder/oder wahren/wahr Jnhalts/Inhalt der/d Bruͤche		Erkennung	erkennen	17(0|1|2|3|4).	17..		zu		post	er	
text_name brockes_vergnuegen05_1736	text_texttype Belletristik	1736	: �� alle Geiſtliche Betrachtung ,	Geiſtliche	Betrachtung	0	Erklaͤrung	 ,/, Predigen/Predigen und/und Lehr’/Lehre Und/und GOttes-Dienſt/Go		Erklärung	erklären	17(0|1|2|3|4).	17..					er	
text_name bauller_lasterspiegel_1681	text_texttype Gebrauchsliteratur	1681	:  unſern Zeiten . Vortrag . Wunſch .	.	Wunſch	.	Erklaͤrung	 deß/d Texts/Text ./. Beſchreibung/Beschreibung eines/eine Zancks/Za		Erklärung	erklären	16(5|6|7|8|9).	16..				post	er	
text_name hagedorn_sammlung02_1744	text_texttype Belletristik	1744	:  , und zeigt die Unrichtigkeit aller	die	Unrichtigkeit	aller	Erklaͤrung	 ,/, worinn/worin man/man den/d Begriff/Begriff eines/eine Liedes/Lied		Erklärung	erklären	17(0|1|2|3|4).	17..					er	
text_name curtius_sprachforschung_1885	text_texttype Wissenschaft	1885	: mmen zu deuten , z. B. eine der ältesten	eine	der	ältesten	Erklärungen	 Bopps/Bopp ,/, das/die s/s als/als Nominativzeichen/Nominativzeichen		Erklärung	erklären	18(5|6|7|8|9).	18..			alt	post	er	
text_name carus_zoologie_1872	text_texttype Gebrauchsliteratur	1872	: entierung , nach welcher dann auch andre	dann	auch	andre	Erklärungen	 leicht/leicht verſtändlich/verständlich wurden/werden ,/, ohne/ohn		Erklärung	erklären	18(5|6|7|8|9).	18..			andere		er	
text_name ideler_wahnsinn_1847	text_texttype Wissenschaft	1847	: t ſein koͤnne . Eine ausfuͤhrliche	.	Eine	ausfuͤhrliche	Erklaͤrung	 hieruͤber/hierüber muß/müssen ich/ich mir/mich fuͤr/für die/d Z		Erklärung	erklären	18(0|1|2|3|4).	18..	u		ausführlich		er	
text_name klueber_voelkerrecht01_1821	text_texttype Wissenschaft	1821	: esezt e ) . Frankreichs bestimmte	.	Frankreichs	bestimmte	Erklärung	 hierüber/hierüber ,/, vom/vom 28./28. Jan./Jan. 1765/1765 ,/, in/in		Erklärung	erklären	18(0|1|2|3|4).	18..	gen		bestimmt	pre	er	
text_name pfizer_einheit_1849	text_texttype Gebrauchsliteratur	1849	: rung , ſo wie einzelne beſtimmte	wie	einzelne	beſtimmte	Erklärungen	 laſſen/lassen kaum/kaum bezweifeln/bezweifeln ,/, daß/daß Oeſtre		Erklärung	erklären	18(0|1|2|3|4).	18..	einzeln		bestimmt		er	
text_name paul_titan03_1802	text_texttype Belletristik	1802	: ; und Liane mußte eine chriſtliche	mußte	eine	chriſtliche	Erklärung	 geben/geben ,/, worüber/worüber die/d Ungläubige/Ungläubige läch		Erklärung	erklären	18(0|1|2|3|4).	18..	u		christlich		er	
text_name curtius_sprachforschung_1885	text_texttype Wissenschaft	1885	: rgl. Verb. I2 133 ff. , wo ich mit der	ich	mit	der	Erklärung	 Scherers/Scherers so/so ziemlich/ziemlich zusammentreffe/zusammentre		Erklärung	erklären	18(5|6|7|8|9).	18..	b			post	er	
text_name dannhauer_catechismus08_1666	text_texttype Gebrauchsliteratur	1666	: tlich guͤltig  das muß man auß der	man	auß	der	Erklaͤrung	 der/d Catecheten/Katechet und/und Lehrern/Lehrer vernehmen/vernehmen 		Erklärung	erklären	16(5|6|7|8|9).	16..	b			post	er	
text_name hagedorn_sammlung02_1744	text_texttype Belletristik	1744	: rdem giebt auch Euſtathius in der	Euſtathius	in	der	Erklaͤrung	 dieſer/diese Scolie/Scolie ihr/ihr die/d erſte/erst Bedeutung/Bedeu		Erklärung	erklären	17(0|1|2|3|4).	17..	b			post	er	
text_name hegel_logik0101_1812	text_texttype Wissenschaft	1812	:  anzunehmen iſt , welche in der	welche	in	der	Erklaͤrung	 als/als abnehmend/abnehmend angenommen/annehmen wird/werden ,/, und/u		Erklärung	erklären	18(0|1|2|3|4).	18..	b				er	
text_name klueber_voelkerrecht01_1821	text_texttype Wissenschaft	1821	: rte , protestirten sie , mit der	0	mit	der	Erklärung	 ,/, daſs/dass sie/sie jenen/jen Titel/Titel nicht/nicht mehr/mehr ge		Erklärung	erklären	18(0|1|2|3|4).	18..	b				er	
text_name voss_ini_1810	text_texttype Belletristik	1810	: doch ſei dieſe ihren Wuͤnſchen mit der	Wuͤnſchen	mit	der	Erklaͤrung	 entgegen/entgegen gekommen/kommen ,/, Athania/Athania werde/werden mi		Erklärung	erklären	18(0|1|2|3|4).	18..	b				er	
text_name mueller_hellenische03_1824	text_texttype Wissenschaft	1824	: sir . T. 1. p. 111 — 118. deſſen	—	118.	deſſen	Erklaͤrung	 Boͤttiger/Boottiger und/und Hirt/Hirte beipflichten/beipflichten ./.		Erklärung	erklären	18(0|1|2|3|4).	18..	gen			pre	er	
text_name benner_herrnhuterey03_1748	text_texttype Wissenschaft	1748	: itte ( §. 55. ) heiſt alſo : die	alſo	:	die	Erklaͤrung	 ,/, womit/womit der/d ſeelige/selig Luther/Luther die/d Bekentniswor		Erklärung	erklären	17(0|1|2|3|4).	17..	b				er	
text_name brandes_naturlehre03_1832	text_texttype Gebrauchsliteratur	1832	: �ure mehr zeigten ; und ſo war die	ſo	war	die	Erklaͤrung	 des/d Verſuches/Versuch von/von Pacchiani/Pacchiani gaͤnzlich/gänz		Erklärung	erklären	18(0|1|2|3|4).	18..	b			post	er	
text_name brandes_naturlehre03_1832	text_texttype Gebrauchsliteratur	1832	: en , indeß bleibt der Chemie hier die	Chemie	hier	die	Erklaͤrung	 im/im Einzelnen/Einzelne vorbehalten/vorbehalten ,/, da/da theils/tei		Erklärung	erklären	18(0|1|2|3|4).	18..	b				er	
text_name curtius_sprachforschung_1885	text_texttype Wissenschaft	1885	: it , bedarf keiner Begründung . Die	Begründung	.	Die	Erklärung	 der/d Personalendungen/Personalendung gehört/gehören natürlich/nat		Erklärung	erklären	18(5|6|7|8|9).	18..	b			post	er	
text_name eschstruth_katz_1886	text_texttype Belletristik	1886	: eredter Zunge Giebt er eifrig die	er	eifrig	die	Erklärung	 ,/, Hier/hier ein/eine Säulenknauf/Säulenknauf ,/, —/-- das/d Que		Erklärung	erklären	18(5|6|7|8|9).	18..	b				er	
text_name ideler_wahnsinn_1847	text_texttype Wissenschaft	1847	: chwaͤchſte war . Liegt da nicht die	da	nicht	die	Erklaͤrung	 naͤher/nah ,/, daß/daß Voltaire/Voltaire neben/neben allen/alle An		Erklärung	erklären	18(0|1|2|3|4).	18..	b				er	
text_name obrecht_secreta_1617	text_texttype Gebrauchsliteratur	1617	: to relictis . TITULUS VIII . AVff die	.	AVff	die	Erklaͤrung	 der/d Fiſcaliſchen/fiskalisch Guͤter/Gut /// folgen/folgen vier/vi		Erklärung	erklären	16(0|1|2|3|4).	16..	b			post	er	
text_name puetter_staatsverfassung03_1787	text_texttype Wissenschaft	1787	: ar in den drey Reichscollegien auf die	Reichscollegien	auf	die	Achtserklaͤrung	 des/d Koͤnigs/König in/in Preuſſen/Preuße anzutragen/antragen ;/	y	Erklärung	erklären	17(5|6|7|8|9).	17..	b			post	er	
text_name semmelweis_kindbettfieber_1861	text_texttype Wissenschaft	1861	: avertheilen gefunden haben , war die	0	war	die	Erklärung	 ,/, dass/dass die/d Gassengeburten/Gassengeburt so/so auffallend/auff		Erklärung	erklären	18(5|6|7|8|9).	18..	b				er	
text_name semmelweis_kindbettfieber_1861	text_texttype Wissenschaft	1861	:  eine bedeutend geringere gewesen ; die	gewesen	;	die	Erklärung	 liegt/liegen darin/darin ,/, dass/dass ich/ich als/als provisorischer		Erklärung	erklären	18(5|6|7|8|9).	18..	b				er	
text_name unknown_civilprozessordnung_1877	text_texttype Gebrauchsliteratur	1877	: die Reviſion gerichtet wird ; 2. die	;	2.	die	Erklärung	 ,/, daß/daß gegen/gegen dieſes/diese Urtheil/Urteil die/d Reviſio		Erklärung	erklären	18(5|6|7|8|9).	18..	b				er	
text_name unknown_civilprozessordnung_1877	text_texttype Gebrauchsliteratur	1877	: d Reviſionsſchrift insbeſondere die	Reviſionsſchrift	insbeſondere	die	Erklärung	 ,/, inwieweit/inwieweit das/d Urtheil/Urteil angefochten/anfechten un		Erklärung	erklären	18(5|6|7|8|9).	18..	b				er	
text_name unknown_civilprozessordnung_1877	text_texttype Gebrauchsliteratur	1877	: lage gerichtet wird , und die	0	und	die	Erklärung	 ,/, welche/welche dieſer/diese Klagen/Klage erhoben/erheben werde/we		Erklärung	erklären	18(5|6|7|8|9).	18..	b				er	
text_name unknown_civilprozessordnung_1877	text_texttype Gebrauchsliteratur	1877	: g der Nothfriſt ergeben ; 3. die	;	3.	die	Erklärung	 ,/, inwieweit/inwieweit die/d Beſeitigung/Beseitigung des/d angefoch		Erklärung	erklären	18(5|6|7|8|9).	18..	b				er	
text_name unknown_civilprozessordnung_1877	text_texttype Gebrauchsliteratur	1877	: n . §. 556 . Die Klage muß die	Klage	muß	die	Erklärung	 enthalten/enthalten ,/, daß/daß im/im Urkundenprozeſſe/Urkundenpr		Erklärung	erklären	18(5|6|7|8|9).	18..	b				er	
text_name unknown_civilprozessordnung_1877	text_texttype Gebrauchsliteratur	1877	: d hat . §. 567. Die Klage muß die	Klage	muß	die	Erklärung	 enthalten/enthalten ,/, daß/daß im/im Wechſelprozeſſe/Wechselpro		Erklärung	erklären	18(5|6|7|8|9).	18..	b				er	
text_name brandes_naturlehre03_1832	text_texttype Gebrauchsliteratur	1832	: andere poſitiv zuruͤckbleibe . Dieſe	zuruͤckbleibe	.	Dieſe	Erklaͤrung	 hat/haben manches/manche fuͤr/für ſich/sich ,/, aber/aber da/da di		Erklärung	erklären	18(0|1|2|3|4).	18..	dies				er	
text_name hagedorn_sammlung02_1744	text_texttype Belletristik	1744	: hrem Namen gebraucht wurde . Dieſe	wurde	.	Dieſe	Erklaͤrung	 des/d Euſtathius/Eustathius widerſpricht/widersprechen der/d Ausleg		Erklärung	erklären	17(0|1|2|3|4).	17..	dies			post	er	
text_name curtius_sprachforschung_1885	text_texttype Wissenschaft	1885	: n ! fällt jedem ein “ . Mit dieser	.	Mit	dieser	Erklärung	 stimmt/stimmen Brugmann/Brugmann Morphol./Morphol. Unters./Unters. I/		Erklärung	erklären	18(5|6|7|8|9).	18..	dies				er	
text_name curtius_sprachforschung_1885	text_texttype Wissenschaft	1885	: ssen ? venito hiesse nach eben dieser	nach	eben	dieser	Erklärung	 „/" gekommen/kommen !/! “/" im/im Sinne/Sinn von/von „/" es/es 		Erklärung	erklären	18(5|6|7|8|9).	18..	dies				er	
text_name curtius_sprachforschung_1885	text_texttype Wissenschaft	1885	: auch semasiologische Zweifel an dieser	Zweifel	an	dieser	Erklärung	 unterdrücken/unterdrücken ,/, so/so bleibt/bleiben doch/doch ein/ei		Erklärung	erklären	18(5|6|7|8|9).	18..	dies				er	
text_name arnold_cyprian_1700	text_texttype Wissenschaft	1700	: . Ein verſtaͤndiger hat an dieſer	hat	an	dieſer	erklaͤrung	 ſchon/schon gnug/genug /// und/und weiß/wissen ohne/ohne dem/d /// 		Erklärung	erklären	17(0|1|2|3|4).	17..	dies				er	
text_name glueck_pandecten01verbesserungen_1798	text_texttype Wissenschaft	1798	: h — Vernunftrecht , lies : Dieſer	lies	:	Dieſer	Erklaͤrung	 zufolge/zufolge laͤßt/lassen ſich/sich alſo/also die/d Graͤnzſc		Erklärung	erklären	17(5|6|7|8|9).	17..	dies				er	
text_name lambert_organon02_1764	text_texttype Wissenschaft	1764	: Sache , ſondern hoͤchſtens nur durch	hoͤchſtens	nur	durch	Worterklaͤrungen	 koͤnnen/können beſtimmt/bestimmen werden/werden ,/, und/und deren/	y	Erklärung	erklären	17(5|6|7|8|9).	17..					er	
text_name unknown_civilprozessordnung_1877	text_texttype Gebrauchsliteratur	1877	: hrift ; die Einlegung kann auch durch	kann	auch	durch	Erklärung	 zum/zum Protokolle/Protokoll des/d Gerichtsſchreibers/Gerichtsschrei		Erklärung	erklären	18(5|6|7|8|9).	18..		durch			er	
text_name friderici_musica_1619	text_texttype Wissenschaft	1619	: et an den Primum Modum . Folget eine	.	Folget	eine	Erklerung	 eines/eine jedern/jede Modi/Modus inſonderheit/insonderheit ./. PRIM		Erklärung	erklären	16(0|1|2|3|4).	16..	u			post	er	
text_name puetter_staatsverfassung03_1787	text_texttype Wissenschaft	1787	:  . — IX. Inzwiſchen erfolgte eine	Inzwiſchen	erfolgte	eine	Erklaͤrung	 der/d Kronen/Krone Frankreich/Frankreich und/und Schweden/Schweden we		Erklärung	erklären	17(5|6|7|8|9).	17..	u			post	er	
text_name semmelweis_kindbettfieber_1861	text_texttype Wissenschaft	1861	:  Ort , für diese Erscheinungen eine	diese	Erscheinungen	eine	Erklärung	 zu/zu geben/geben ;/; bevor/bevor wir/wir aber/aber zur/zur Erklärun		Erklärung	erklären	18(5|6|7|8|9).	18..	u				er	
text_name dubois_naturerkennen_1872	text_texttype Wissenschaft	1872	:  , ist gleichsam nur Surrogat einer	nur	Surrogat	einer	Erklärung	 ./. Sie/sie führt/führen ,/, wie/wie bemerkt/bemerken ,/, alle/alle		Erklärung	erklären	18(5|6|7|8|9).	18..	u				er	
text_name ferdinand_copia_1621	text_texttype Gebrauchsliteratur	1621	:  weitterer Fürforderung oder einiger	Fürforderung	oder	einiger	Erklärüng	 oder/oder Vrtheil/Urteil nicht/nicht noth/Not sey/sein /// welches/we		Erklärung	erklären	16(0|1|2|3|4).	16..	other				er	
text_name arnold_cyprian_1700	text_texttype Wissenschaft	1700	: t Lutheriſche antwort und endliche	antwort	und	endliche	erklaͤrung	 /// dergleichen/dergleichen noch/noch mehrere/mehrere in/in der/d ſe		Erklärung	erklären	17(0|1|2|3|4).	17..			endlich		er	
text_name curtius_sprachforschung_1885	text_texttype Wissenschaft	1885	: ein Recht , jene für die erwähnte	für	die	erwähnte	Erklärung	 nothwendige/notwendig passivische/passivisch Bedeutung/Bedeutung als/		Erklärung	erklären	18(5|6|7|8|9).	18..	b		erwähnt		er	
text_name ferdinand_copia_1621	text_texttype Gebrauchsliteratur	1621	:  vnnd dieselbe  ohn aintzige fernere	ohn	aintzige	fernere	Erklärung	 /// Krafft/Kraft obberührten/obberührt Reichs/Reich Abschiedts/Absc		Erklärung	erklären	16(0|1|2|3|4).	16..	other		ferner		er	
text_name oberwinder_buschoff_1892	text_texttype Gebrauchsliteratur	1892	: d Staatsregierung diese geharnischte	Staatsregierung	diese	geharnischte	Erklärung	 ,/, die/die bis/bis jetzt/jetzt aber/aber ebenfalls/ebenfalls ohne/oh		Erklärung	erklären	18(5|6|7|8|9).	18..			geharnischt		er	
text_name hagedorn_sammlung02_1744	text_texttype Belletristik	1744	: ß man bloß bey der klaren und genauen	klaren	und	genauen	Erklaͤrung	 ,/, die/die Euſtathius/Eustathius von/von dem/d Verſtande/Verstand 		Erklärung	erklären	17(0|1|2|3|4).	17..	b		genau		er	
text_name klueber_voelkerrecht01_1821	text_texttype Wissenschaft	1821	:  ertheilte dagegen eine genehmigende	dagegen	eine	genehmigende	Erklärung	 ./. Günther/Günther a./a. a./a. O./o. Beispiele/Beispiel ,/, von/vo		Erklärung	erklären	18(0|1|2|3|4).	18..	u		genehmigend		er	
text_name aston_emancipation_1846	text_texttype Gebrauchsliteratur	1846	: ufen könne , doch eine genügende	doch	eine	genügende	Erklärung	 dieser/diese Absonderlichkeit/Absonderlichkeit liegt/liegen in/in jen		Erklärung	erklären	18(0|1|2|3|4).	18..	u		genügend		er	
text_name humboldt_kosmos02_1847	text_texttype Wissenschaft	1847	:  Erde um ihre Achse eine genügende	Achse	eine	genügende	Erklärung	 der/d scheinbaren/scheinbar Umwälzung/Umwälzung des/d Fixsternhimme		Erklärung	erklären	18(0|1|2|3|4).	18..	u		genügend		er	
text_name faulhaber_instrument_1610	text_texttype Wissenschaft	1610	: rden  dieweil auß bißher gethaner	auß	bißher	gethaner	Erklaͤrung	 durch/durch fleiſſiges/fleißig nachdencken/nachdenken /// gnugſam		Erklärung	erklären	16(0|1|2|3|4).	16..		aus	getan		er	
text_name lichtenberg_timorus_1773	text_texttype Gebrauchsliteratur	1773	: em Schutt des Morgenlandes hergeholten	des	Morgenlandes	hergeholten	Erklärungen	 ,/, schweren/schwer und/und feinen/fein Rettungen/Rettung ,/, schwere		Erklärung	erklären	17(5|6|7|8|9).	17..			hergeholt		er	
text_name oa_vierlinge_1616	text_texttype Gebrauchsliteratur	1616	: ad propoſitum vnd zur Hiſtoriſchen	vnd	zur	Hiſtoriſchen	erklerung	 kom̃e/kommen /// ſo/so ſindt/sein hernach/hernach folgende/folgend		Erklärung	erklären	16(0|1|2|3|4).	16..	b		historisch		er	
text_name dilger_arndes_1620	text_texttype Wissenschaft	1620	: ers  als was der Herr Jeſus ſagt in	Jeſus	ſagt	in	erklerung	 des/d Geſetzes/Gesetz Matthæi/Matthäi am/am 5/5 ./. Das/die wer/we		Erklärung	erklären	16(0|1|2|3|4).	16..		in		post	er	
text_name brandes_naturlehre03_1832	text_texttype Gebrauchsliteratur	1832	: zweiten Art darſtellen , paßt jene	0	paßt	jene	Erklaͤrung	 nicht/nicht ,/, und/und doch/doch waͤre/sein es/es wohl/wohl gewagt/		Erklärung	erklären	18(0|1|2|3|4).	18..	other				er	
text_name curtius_sprachforschung_1885	text_texttype Wissenschaft	1885	: auszusetzen , wie wir es nach jener	es	nach	jener	Erklärung	 thun/tun müssten/müssen ?/? venito/venito hiesse/heißen nach/nach 		Erklärung	erklären	18(5|6|7|8|9).	18..	other				er	
text_name oberwinder_buschoff_1892	text_texttype Gebrauchsliteratur	1892	: ugenverhör , für die man im Volke keine	im	Volke	keine	Erklärung	 hat/haben ,/, neue/neu Nahrung/Nahrung erhält/erhalten ./. Es/es wir		Erklärung	erklären	18(5|6|7|8|9).	18..	other				er	
